StockCode,Description,UnitPrice,Nouns,Category,PriceSegment
84898F,YELLOW FLOWERS FELT HANDBAG KIT,2.1,"['yellow', 'flower', 'felt', 'handbag', 'kit']",Garden,Premium
84905,PINK BUTTERFLY CUSHION COVER,4.95,"['pink', 'butterfly', 'cushion', 'cover']",Other,Luxury
84906,PINK B'FLY C/COVER W BOBBLES,5.95,"['pink', 'c', 'cover', 'w', 'bobbles']",Other,Luxury
84907,PINK YELLOW PATCH CUSHION COVER,7.65,"['pink', 'yellow', 'patch', 'cushion', 'cover']",Other,Luxury
84910A,PINK PAISLEY CUSHION COVER,5.95,"['pink', 'paisley', 'cushion', 'cover']",Other,Luxury
84912A,PINK ROSE WASHBAG,3.75,"['pink', 'rose', 'washbag']",Bags,Premium
84912B,GREEN ROSE WASHBAG,3.75,"['rose', 'washbag']",Bags,Premium
84913A,SOFT PINK ROSE TOWEL,4.65,"['pink', 'rose', 'towel']",Other,Luxury
84913B,MINT GREEN ROSE TOWEL,4.65,"['mint', 'green', 'rose', 'towel']",Other,Luxury
84915,HAND TOWEL PINK FLOWER AND DAISY,1.25,"['hand', 'towel', 'flower', 'daisy']",Garden,Standard
84916,HAND TOWEL PALE BLUE W FLOWERS,5.45,"['hand', 'towel', 'pale', 'blue', 'w', 'flower']",Garden,Luxury
84917,WHITE HAND TOWEL WITH BUTTERFLY,1.25,"['hand', 'towel', 'butterfly']",Other,Standard
84919,BLUE CUSHION COVER WITH FLOWER,6.95,"['cushion', 'cover', 'flower']",Garden,Luxury
84920,PINK FLOWER FABRIC PONY,3.75,"['pink', 'flower', 'fabric', 'pony']",Garden,Premium
84921,CREAM AND PINK FLOWERS PONY,3.75,"['cream', 'flower', 'pony']",Garden,Premium
84922,PINK BUTTERFLY WASHBAG,4.25,"['pink', 'butterfly', 'washbag']",Bags,Luxury
84924A,WAKE UP COCKEREL CALENDAR SIGN,3.75,"['cockerel', 'calendar', 'sign']",Home Decor,Premium
84924F,PSYCHEDELIC METAL SIGN CALENDAR,0.79,"['metal', 'calendar']",Home Decor,Budget
84925D,LA PALMIERA WALL THERMOMETER,2.55,"['la', 'palmiera', 'wall', 'thermometer']",Other,Premium
84925F,PSYCHEDELIC WALL THERMOMETER,2.55,"['psychedelic', 'wall', 'thermometer']",Other,Premium
84926A,WAKE UP COCKEREL TILE COASTER,0.29,"['cockerel', 'tile', 'coaster']",Other,Budget
84926D,LA PALMIERA TILE COASTER,0.29,"['la', 'palmiera', 'tile', 'coaster']",Other,Budget
84926E,FLOWERS TILE COASTER,0.29,"['flower', 'tile', 'coaster']",Garden,Budget
84926F,PSYCHEDELIC TILE COASTER,0.29,"['tile', 'coaster']",Other,Budget
84927A,WAKE UP COCKEREL TILE HOOK,2.1,"['cockerel', 'tile', 'hook']",Other,Premium
84927D,LA PALMIERA TILE HOOK,0.39,"['la', 'palmiera', 'tile', 'hook']",Other,Budget
84927E,FLOWERS TILE HOOK,2.1,"['flower', 'tile', 'hook']",Garden,Premium
84927F,PSYCHEDELIC TILE HOOK,0.39,"['tile', 'hook']",Other,Budget
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,0.19,"['asstd', 'fridge', 'magnets']",Garden,Budget
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,2.55,"['pink', 'scottie', 'dog', 'w', 'flower', 'pattern']",Garden,Premium
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,2.55,"['blue', 'scottie', 'dog', 'w', 'flower', 'pattern']",Garden,Premium
84944,SET OF 6 KASHMIR FOLKART BAUBLES,1.65,"['kashmir', 'folkart', 'bauble']",Christmas,Standard
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,0.85,"['colour', 'silver', 't', 'light', 'holder']",Home Decor,Standard
84946,ANTIQUE SILVER TEA GLASS ETCHED,1.25,"['antique', 'silver', 'tea', 'glass']",Kitchen,Standard
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1.25,"['silver', 'tea', 'glass']",Kitchen,Standard
84949,SILVER HANGING T-LIGHT HOLDER,1.65,"['hanging', 't', 'light', 'holder']",Home Decor,Standard
84950,ASSORTED COLOUR T-LIGHT HOLDER,0.65,"['assorted', 'colour', 't', 'light', 'holder']",Home Decor,Budget
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,0.79,"['pistachio', 'lovebird', 'coaster']",Other,Budget
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,0.79,"['black', 'lovebird', 'coasters']",Other,Budget
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,3.75,"['clear', 'love', 'bird', 't', 'light', 'holder']",Home Decor,Premium
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,3.75,"['black', 'love', 'bird', 't', 'light', 'holder']",Home Decor,Premium
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,3.75,"['mirror', 'love', 'bird', 't', 'light', 'holder']",Home Decor,Luxury
84963A,PINK PAINTED KASHMIRI CHAIR,42.95,"['pink', 'kashmiri', 'chair']",Other,Luxury
84963B,BLUE PAINTED KASHMIRI CHAIR,49.95,"['blue', 'kashmiri', 'chair']",Other,Luxury
84968A,SET OF 16 VINTAGE ROSE CUTLERY,12.75,"['vintage', 'rose', 'cutlery']",Other,Luxury
84968B,SET OF 16 VINTAGE IVORY CUTLERY,12.75,"['vintage', 'ivory', 'cutlery']",Other,Luxury
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,12.75,"['vintage', 'pistachio', 'cutlery']",Other,Luxury
84968D,SET OF 16 VINTAGE RED CUTLERY,12.75,"['vintage', 'red', 'cutlery']",Other,Luxury
84968E,SET OF 16 VINTAGE BLACK CUTLERY,12.75,"['vintage', 'black', 'cutlery']",Other,Luxury
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,12.75,"['vintage', 'sky', 'blue', 'cutlery']",Other,Luxury
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4.25,"['box', 'colour']",Kitchen,Luxury
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,0.95,"['heart', 'zinc', 't', 'light', 'holder']",Home Decor,Standard
84970S,HANGING HEART ZINC T-LIGHT HOLDER,0.85,"['heart', 'zinc', 't', 'light', 'holder']",Home Decor,Standard
84971S,SMALL HEART FLOWERS HOOK,0.85,"['heart', 'flower', 'hook']",Home Decor,Standard
84974,S/2 ZINC HEART DESIGN PLANTERS,9.95,"['zinc', 'heart', 'design', 'planter']",Home Decor,Luxury
84975,HEART SHAPED MIRROR,1.69,"['heart', 'shaped', 'mirror']",Home Decor,Standard
84976,RECTANGULAR SHAPED MIRROR,0.79,"['rectangular', 'shaped', 'mirror']",Home Decor,Budget
84978,HANGING HEART JAR T-LIGHT HOLDER,1.25,"['heart', 'jar', 't', 'light', 'holder']",Home Decor,Standard
84984A,GREEN PEONY CUSHION COVER,4.65,"['peony', 'cushion', 'cover']",Other,Luxury
84984B,RED PEONY CUSHION COVER,4.65,"['peony', 'cushion', 'cover']",Other,Luxury
84984D,ORIENTAL RED CUSHION COVER,4.65,"['cushion', 'cover']",Other,Luxury
84985A,SET OF 72 GREEN PAPER DOILIES,1.45,"['paper', 'doily']",Stationery,Standard
84987,SET OF 36 TEATIME PAPER DOILIES,1.45,"['teatime', 'paper', 'doily']",Stationery,Standard
84988,SET OF 72 PINK HEART PAPER DOILIES,1.45,"['heart', 'paper', 'doily']",Stationery,Standard
84989A,75 GREEN FAIRY CAKE CASES,0.55,"['fairy', 'cake', 'case']",Bags,Budget
84990,60 GOLD AND SILVER FAIRY CAKE CASES,0.55,"['gold', 'silver', 'fairy', 'cake', 'case']",Bags,Budget
84991,60 TEATIME FAIRY CAKE CASES,0.55,"['teatime', 'fairy', 'cake', 'case']",Bags,Budget
84992,72 SWEETHEART FAIRY CAKE CASES,0.55,"['sweetheart', 'fairy', 'cake', 'case']",Home Decor,Budget
84993A,75 GREEN PETIT FOUR CASES,0.42,"['petit', 'case']",Bags,Budget
84993B,75 BLACK PETIT FOUR CASES,0.42,"['petit', 'case']",Bags,Budget
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,4.15,"['piece', 'cutlery', 'set']",Other,Luxury
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,4.15,"['red', 'piece', 'retrospot', 'cutlery', 'set']",Garden,Luxury
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,4.15,"['blue', 'piece', 'cutlery', 'set']",Other,Luxury
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4.15,"['pink', 'piece', 'cutlery', 'set']",Other,Luxury
85006,SET 4 NURSERY DES ROUND BOXES,0.85,"['set', 'nursery', 'des', 'round', 'boxes']",Other,Standard
85008,SET OF 3 CONEY ISLAND OVAL BOXES,4.95,"['coney', 'island', 'oval', 'boxes']",Other,Luxury
85014A,BLACK/BLUE POLKADOT UMBRELLA,5.95,['umbrella'],Other,Luxury
85014B,RED RETROSPOT UMBRELLA,5.95,"['red', 'retrospot', 'umbrella']",Garden,Luxury
85015,SET OF 12  VINTAGE POSTCARD SET,0.65,"['vintage', 'postcard', 'set']",Stationery,Budget
85016,SET OF 6 VINTAGE NOTELETS KIT,2.55,"['vintage', 'notelets', 'kit']",Other,Premium
85017A,ENVELOPE 50 ROMANTIC IMAGES,0.85,"['envelope', 'romantic', 'image']",Other,Standard
85017B,ENVELOPE 50 BLOSSOM IMAGES,0.42,"['envelope', 'blossom', 'images']",Other,Budget
85017C,ENVELOPE 50 CURIOUS IMAGES,0.42,"['envelope', 'curious', 'images']",Other,Budget
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2.55,"['images', 'paper', 'boxes']",Stationery,Premium
85019A,ROMANTIC IMAGES NOTEBOOK SET,1.25,"['romantic', 'images', 'notebook', 'set']",Stationery,Standard
85019B,BLOSSOM  IMAGES NOTEBOOK SET,1.25,"['blossom', 'images', 'notebook', 'set']",Stationery,Standard
85019C,CURIOUS  IMAGES NOTEBOOK SET,1.25,"['images', 'notebook', 'set']",Stationery,Standard
85020,ROUND PINK HEART MIRROR,2.1,"['round', 'pink', 'heart', 'mirror']",Home Decor,Premium
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2.55,"['eau', 'de', 'nile', 'jewelled', 'photoframe']",Home Decor,Premium
85024B,EAU DE NILE JEWELLED PHOTOFRAME,1.65,"['eau', 'de', 'nile', 'jewelled', 'photoframe']",Home Decor,Standard
85024C,PINK SMALL JEWELLED PHOTOFRAME,1.65,"['jewelled', 'photoframe']",Home Decor,Standard
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,1.65,"['eau', 'de', 'nile', 'heart', 'photo', 'frame']",Home Decor,Standard
85025C,PINK HEART SHAPE PHOTO FRAME,1.65,"['pink', 'heart', 'photo', 'frame']",Home Decor,Standard
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,0.85,"['eau', 'de', 'nile', 'jewelled', 't', 'light', 'holder']",Home Decor,Standard
85027L,FRENCH CHATEAU LARGE PLATTER,1.95,"['large', 'platter']",Clothing,Premium
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,1.95,"['large', 'fruit', 'bowl']",Kitchen,Premium
85028S,FRENCH CHATEAU SMALL FRUITBOWL,1.95,"['small', 'fruitbowl']",Kitchen,Premium
85030,FRENCH CHATEAU OVAL PLATTER,1.95,"['oval', 'platter']",Clothing,Premium
85031A,ROMANTIC IMAGES SCRAP BOOK SET,4.95,"['romantic', 'images', 'scrap', 'book', 'set']",Stationery,Luxury
85031B,BLOSSOM IMAGES SCRAP BOOK SET,4.95,"['blossom', 'images', 'scrap', 'book', 'set']",Stationery,Luxury
85031C,CURIOUS IMAGES SCRAP BOOK SET,4.95,"['curious', 'images', 'scrap', 'book', 'set']",Stationery,Luxury
85032A,ROMANTIC IMAGES GIFT WRAP SET,0.65,"['romantic', 'images', 'gift', 'wrap', 'set']",Other,Budget
85032B,BLOSSOM IMAGES GIFT WRAP SET,0.65,"['images', 'gift', 'wrap', 'set']",Other,Budget
85032C,CURIOUS IMAGES GIFT WRAP SET,0.65,"['curious', 'images', 'gift', 'wrap', 'set']",Other,Budget
85032D,YULETIDE IMAGES GIFT WRAP SET,0.65,"['yuletide', 'images', 'gift', 'wrap', 'set']",Other,Budget
85034A,3 GARDENIA MORRIS BOXED CANDLES,1.25,"['gardenia', 'morris', 'candle']",Home Decor,Standard
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1.25,"['choc', 'morris', 'candle']",Home Decor,Standard
85034C,3 ROSE MORRIS BOXED CANDLES,1.25,"['rose', 'morris', 'candle']",Home Decor,Standard
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,4.25,"['gardenia', 'wick', 'morris', 'candle']",Home Decor,Luxury
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1.25,"['chocolate', 'wick', 'morris', 'box', 'candle']",Home Decor,Standard
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1.25,"['rose', 'wick', 'morris', 'box', 'candle']",Home Decor,Standard
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,4.25,"['gardenia', 'wick', 'morris', 'candle']",Home Decor,Luxury
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1.25,"['chocolate', 'wick', 'morris', 'box', 'candle']",Home Decor,Standard
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1.25,"['rose', 'wick', 'morris', 'candle']",Home Decor,Standard
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2.1,"['chocolate', 'love', 'heart', 't', 'lights']",Home Decor,Premium
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1.65,"['red', 'mini', 'rose', 'candle', 'bowl']",Home Decor,Standard
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1.65,"['ivory', 'mini', 'rose', 'candle', 'bowl']",Home Decor,Standard
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1.63,"['black', 'mini', 'rose', 'candle', 'bowl']",Home Decor,Standard
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1.65,"['pink', 'flower', 'candles', 'bowl']",Home Decor,Standard
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,1.65,"['blue', 'flower', 'candles', 'bowl']",Home Decor,Standard
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,4.95,"['christmas', 'tree', 'string']",Home Decor,Luxury
85047,WHITE BEADED GARLAND STRING 20LIGHT,6.35,"['white', 'beaded', 'garland', 'string']",Home Decor,Luxury
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,7.95,"['christmas', 'glass', 'ball', 'lights']",Home Decor,Luxury
85049A,TRADITIONAL CHRISTMAS RIBBONS,1.25,"['traditional', 'christmas', 'ribbon']",Christmas,Standard
85049B,LUSH GREENS RIBBONS,1.25,['ribbon'],Other,Standard
85049C,ROMANTIC PINKS RIBBONS,1.25,"['romantic', 'pink', 'ribbon']",Other,Standard
85049D,BRIGHT BLUES RIBBONS,1.25,"['blues', 'ribbon']",Other,Standard
85049E,SCANDINAVIAN REDS RIBBONS,1.25,"['scandinavian', 'reds', 'ribbon']",Other,Standard
85049F,BABY BOOM RIBBONS,1.25,"['baby', 'boom', 'ribbon']",Other,Standard
85049G,CHOCOLATE BOX RIBBONS,1.25,"['chocolate', 'box', 'ribbon']",Food,Standard
85049H,URBAN BLACK RIBBONS,1.25,"['urban', 'black', 'ribbon']",Other,Standard
85053,FRENCH ENAMEL CANDLEHOLDER,2.1,"['french', 'enamel', 'candleholder']",Home Decor,Premium
85054,FRENCH ENAMEL POT W LID,2.95,"['enamel', 'pot', 'w', 'lid']",Garden,Premium
85055,FRENCH ENAMEL UTENSIL HOLDER,3.75,"['enamel', 'utensil', 'holder']",Home Decor,Luxury
85059,FRENCH ENAMEL WATER BASIN,3.75,"['french', 'enamel', 'water', 'basin']",Other,Luxury
85061W,WHITE JEWELLED HEART DECORATION,0.85,"['white', 'jewelled', 'heart', 'decoration']",Home Decor,Standard
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1.65,"['pearl', 'crystal', 'pumpkin', 't', 'light', 'hldr']",Home Decor,Standard
85064,CREAM SWEETHEART LETTER RACK,5.45,"['cream', 'sweetheart', 'letter', 'rack']",Home Decor,Luxury
85066,CREAM SWEETHEART MINI CHEST,12.75,"['cream', 'sweetheart', 'mini', 'chest']",Home Decor,Luxury
85067,CREAM SWEETHEART WALL CABINET,18.95,"['cream', 'sweetheart', 'wall', 'cabinet']",Home Decor,Luxury
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,0.39,"['blue', 'personal', 'doorsign']",Home Decor,Budget
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,0.39,"['red', 'personal', 'doorsign']",Home Decor,Budget
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",0.39,"['busy', 'sign']",Home Decor,Budget
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,0.39,"['room', 'door']",Home Decor,Budget
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,0.19,"['scandinavian', 'hearts', 'napkin', 'ring']",Home Decor,Budget
85084,HOLLY TOP CHRISTMAS STOCKING,0.85,"['holly', 'christmas', 'stocking']",Christmas,Standard
85086A,CANDY SPOT HEART DECORATION,0.85,"['candy', 'spot', 'heart', 'decoration']",Home Decor,Standard
85087,CANDY SPOT CUSHION COVER,2.95,"['candy', 'spot', 'cushion', 'cover']",Garden,Premium
85088,CANDY SPOT HAND BAG,2.1,"['candy', 'spot', 'hand', 'bag']",Garden,Premium
85089,CANDY SPOT BUNNY,2.95,"['candy', 'spot', 'bunny']",Garden,Premium
85092,CANDY SPOT TEA COSY,2.3,"['candy', 'spot', 'tea', 'cosy']",Garden,Premium
85093,CANDY SPOT EGG WARMER HARE,0.39,"['candy', 'spot', 'egg', 'warmer', 'hare']",Garden,Budget
85094,CANDY SPOT EGG WARMER RABBIT,0.19,"['candy', 'spot', 'egg', 'warmer']",Garden,Budget
85095,THREE CANVAS LUGGAGE TAGS,1.95,"['canvas', 'luggage', 'tags']",Other,Premium
85096,HILDA CANDY SPOT RABBIT,3.75,"['hilda', 'candy', 'spot']",Garden,Luxury
85099B,JUMBO BAG RED RETROSPOT,2.08,"['jumbo', 'bag', 'red', 'retrospot']",Garden,Premium
85099C,JUMBO  BAG BAROQUE BLACK WHITE,2.08,"['jumbo', 'bag', 'baroque', 'black', 'white']",Bags,Premium
85099F,JUMBO BAG STRAWBERRY,2.08,"['jumbo', 'bag']",Bags,Premium
85103,SILVER T-LIGHT SETTING,6.35,"['silver', 't', 'light', 'setting']",Home Decor,Luxury
85104,SILVER GLASS T-LIGHT SET,2.95,"['glass', 't', 'light', 'set']",Home Decor,Premium
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2.55,"['cut', 'glass', 'hexagon', 't', 'light', 'holder']",Home Decor,Premium
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2.55,"['cut', 'glass', 't', 'light', 'holder', 'octagon']",Home Decor,Premium
85109,PINK BOUDOIR T-LIGHT HOLDER,0.85,"['pink', 'boudoir', 't', 'light', 'holder']",Home Decor,Standard
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,0.29,"['glitter', 'flower', 'votive', 'holder']",Home Decor,Budget
85114A,BLACK ENCHANTED FOREST PLACEMAT,1.65,"['black', 'enchanted', 'forest', 'placemat']",Other,Standard
85114B,IVORY ENCHANTED FOREST PLACEMAT,1.65,"['ivory', 'enchanted', 'forest', 'placemat']",Other,Standard
85114C,RED ENCHANTED FOREST PLACEMAT,1.65,"['enchanted', 'forest', 'placemat']",Other,Standard
85116,BLACK CANDELABRA T-LIGHT HOLDER,0.65,"['black', 'candelabra', 't', 'light', 'holder']",Home Decor,Budget
85118,HEART T-LIGHT HOLDER,1.25,"['heart', 't', 'light', 'holder']",Home Decor,Standard
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.95,"['white', 'heart', 't', 'light', 'holder']",Home Decor,Premium
85124B,BLUE JUICY FRUIT PHOTO FRAME,2.55,"['blue', 'juicy', 'fruit', 'photo', 'frame']",Home Decor,Premium
85124C,GREEN JUICY FRUIT PHOTO FRAME,2.55,"['juicy', 'fruit', 'photo', 'frame']",Home Decor,Premium
85125,SMALL ROUND CUT GLASS CANDLESTICK,4.95,"['small', 'round', 'cut', 'glass', 'candlestick']",Home Decor,Luxury
85127,SMALL SQUARE CUT GLASS CANDLESTICK,4.95,"['small', 'square', 'cut', 'glass', 'candlestick']",Home Decor,Luxury
85129B,BEADED CRYSTAL HEART GREEN SMALL,1.25,"['beaded', 'crystal', 'heart']",Home Decor,Standard
85129C,BEADED CRYSTAL HEART BLUE SMALL,1.25,"['beaded', 'crystal', 'heart']",Home Decor,Standard
85129D,BEADED CRYSTAL HEART PINK SMALL,1.25,"['beaded', 'crystal', 'heart']",Home Decor,Standard
85130A,BEADED PEARL HEART WHITE LARGE,1.65,"['beaded', 'pearl', 'heart', 'large']",Home Decor,Standard
85130B,BEADED CRYSTAL HEART GREEN LARGE,0.79,"['beaded', 'crystal', 'heart', 'large']",Home Decor,Budget
85130C,BEADED CRYSTAL HEART BLUE  LARGE,0.79,"['beaded', 'crystal', 'heart', 'blue', 'large']",Home Decor,Budget
85130D,BEADED CRYSTAL HEART PINK LARGE,0.79,"['beaded', 'crystal', 'heart', 'large']",Home Decor,Budget
85131A,BEADED PEARL HEART WHITE ON STICK,1.25,"['beaded', 'pearl', 'heart', 'stick']",Home Decor,Standard
85131B,BEADED CRYSTAL HEART GREEN ON STICK,0.83,"['beaded', 'crystal', 'heart', 'stick']",Home Decor,Budget
85131C,BEADED CRYSTAL HEART BLUE ON STICK,0.83,"['beaded', 'crystal', 'heart', 'blue', 'stick']",Home Decor,Budget
85131D,BEADED CRYSTAL HEART PINK ON STICK,0.83,"['beaded', 'crystal', 'heart', 'pink', 'stick']",Home Decor,Budget
85132A,CHARLIE + LOLA BISCUITS TINS,1.95,"['charlie', 'biscuit', 'tin']",Kitchen,Premium
85132B,CHARLIE AND LOLA TABLE TINS,1.95,"['charlie', 'lola', 'table', 'tin']",Kitchen,Premium
85132C,CHARLIE AND LOLA FIGURES TINS,1.95,"['charlie', 'lola', 'figures', 'tin']",Kitchen,Premium
85135A,YELLOW DRAGONFLY HELICOPTER,7.95,"['yellow', 'dragonfly', 'helicopter']",Other,Luxury
85135B,BLUE DRAGONFLY HELICOPTER,7.95,"['blue', 'dragonfly', 'helicopter']",Other,Luxury
85135C,RED DRAGONFLY HELICOPTER,7.95,"['red', 'dragonfly', 'helicopter']",Other,Luxury
85136A,YELLOW SHARK HELICOPTER,7.95,"['yellow', 'shark', 'helicopter']",Other,Luxury
85136B,BLUE SHARK HELICOPTER,7.95,"['blue', 'shark', 'helicopter']",Other,Luxury
85136C,RED SHARK HELICOPTER,7.95,"['red', 'shark', 'helicopter']",Other,Luxury
85141,JARDIN ETCHED GLASS FRUITBOWL,3.95,"['jardin', 'etched', 'glass', 'fruitbowl']",Kitchen,Luxury
85144,JARDIN ETCHED GLASS BUTTER DISH,1.95,"['jardin', 'etched', 'glass', 'butter', 'dish']",Kitchen,Premium
85145,JARDIN ETCHED GLASS LARGE BELL JAR,3.95,"['jardin', 'etched', 'glass', 'large', 'bell', 'jar']",Kitchen,Luxury
85146,JARDIN ETCHED GLASS SMALL BELL JAR,1.95,"['jardin', 'etched', 'glass', 'small', 'bell', 'jar']",Kitchen,Premium
85150,LADIES & GENTLEMEN METAL SIGN,2.55,"['ladies', 'gentlemen']",Home Decor,Premium
85152,HAND OVER THE CHOCOLATE   SIGN,2.1,"['hand', 'chocolate', 'sign']",Home Decor,Premium
85159A,"BLACK TEA,COFFEE,SUGAR JARS",1.95,"['black', 'tea', 'coffee', 'sugar', 'jars']",Kitchen,Premium
85159B,"WHITE TEA,COFFEE,SUGAR JARS",1.95,"['white', 'tea', 'coffee', 'sugar', 'jars']",Kitchen,Premium
85160B,BLACK BIRD GARDEN DESIGN MUG,0.39,"['black', 'bird', 'garden', 'design', 'mug']",Home Decor,Budget
85161,ACRYLIC GEOMETRIC LAMP,18.95,"['acrylic', 'geometric', 'lamp']",Electronics,Luxury
85163A,WHITE BAROQUE WALL CLOCK,12.75,"['baroque', 'wall', 'clock']",Home Decor,Luxury
85163B,BLACK BAROQUE WALL CLOCK,12.75,"['baroque', 'wall', 'clock']",Home Decor,Luxury
85167B,BLACK GRAND BAROQUE PHOTO FRAME,4.25,"['baroque', 'photo', 'frame']",Home Decor,Luxury
85168B,BLACK BAROQUE CARRIAGE CLOCK,8.5,"['baroque', 'carriage', 'clock']",Home Decor,Luxury
85169A,IVORY LOVE BIRD CANDLE,1.25,"['ivory', 'love', 'bird', 'candle']",Home Decor,Standard
85169B,BLACK LOVE BIRD CANDLE,1.25,"['black', 'love', 'bird', 'candle']",Home Decor,Standard
85169C,EAU DE NIL LOVE BIRD CANDLE,1.25,"['eau', 'de', 'nil', 'love', 'bird', 'candle']",Home Decor,Standard
85169D,PINK LOVE BIRD CANDLE,1.25,"['pink', 'love', 'bird', 'candle']",Home Decor,Standard
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,2.1,"['ivory', 'bird', 't', 'light', 'candle']",Home Decor,Premium
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,2.1,"['black', 'bird', 't', 'light', 'candle']",Home Decor,Premium
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,2.1,"['eau', 'de', 'nil', 'bird', 't', 'lights']",Home Decor,Premium
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2.1,"['pink', 'bird', 't', 'light', 'candle']",Home Decor,Premium
85172,HYACINTH BULB T-LIGHT CANDLES,0.42,"['hyacinth', 'bulb', 't', 'light', 'candle']",Home Decor,Budget
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,2.55,"['frog', 'prince', 't', 'light', 'candle']",Home Decor,Premium
85174,S/4 CACTI CANDLES,4.95,"['cacti', 'candles']",Home Decor,Luxury
85175,CACTI T-LIGHT CANDLES,0.42,"['cacti', 't', 'light', 'candle']",Home Decor,Budget
85176,SEWING SUSAN 21 NEEDLE SET,0.85,"['sewing', 'susan', 'needle', 'set']",Other,Standard
85177,BASKET OF FLOWERS SEWING KIT,0.85,"['flower', 'sewing', 'kit']",Garden,Standard
85178,VICTORIAN SEWING KIT,1.25,"['sewing', 'kit']",Other,Standard
85179A,GREEN BITTY LIGHT CHAIN,1.25,"['bitty', 'light', 'chain']",Home Decor,Standard
85179C,PINK BITTY LIGHT CHAIN,1.25,"['pink', 'bitty', 'light', 'chain']",Home Decor,Standard
85180A,RED HEARTS LIGHT CHAIN,1.25,"['hearts', 'light', 'chain']",Home Decor,Standard
85180B,PINK HEARTS LIGHT CHAIN,4.65,"['pink', 'hearts', 'light', 'chain']",Home Decor,Luxury
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1.25,"['charlie', 'lola', 'wastepaper', 'bin', 'blue']",Stationery,Standard
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1.25,"['charlie', 'lola', 'wastepaper', 'bin', 'flora']",Stationery,Standard
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2.95,"['valentine', 'decoupage', 'heart']",Home Decor,Premium
85185B,PINK HORSE SOCK PUPPET,2.95,"['pink', 'horse', 'sock', 'puppet']",Clothing,Premium
85185D,FROG SOCK PUPPET,2.95,"['frog', 'sock', 'puppet']",Clothing,Premium
85186A,EASTER BUNNY GARLAND OF FLOWERS,0.42,"['easter', 'bunny', 'garland', 'flower']",Garden,Budget
85186C,BUNNY EGG GARLAND,0.42,"['bunny', 'egg', 'garland']",Other,Budget
85187,S/12 MINI RABBIT EASTER,1.65,"['mini', 'rabbit', 'easter']",Other,Standard
